CSV Name,Average Distance
2023-02-07-18-34-25-71.0_nopitch_quant_tempo_cut.csv,4.404761904761905
2022-11-28-23-56-10-103.0_nopitch_quant_tempo_cut.csv,4.333333333333333
2022-12-27-03-04-56-150.0_nopitch_quant_tempo_cut.csv,1.1
2022-12-17-08-01-14-139.0_nopitch_quant_tempo_cut.csv,2.847826086956522
2022-11-17-08-31-27-119.0_nopitch_quant_tempo_cut_nopitch.csv,4.483870967741935
2022-12-08-15-10-17-79.0_nopitch_quant_tempo_cut.csv,3.7222222222222223
2022-11-29-08-10-28-148.0_nopitch_quant_tempo_cut.csv,1.2
2023-01-22-09-55-06-101.0_nopitch_quant_tempo_cut.csv,3.53125
2022-12-13-16-14-35-104.0_nopitch_quant_tempo_cut.csv,3.5555555555555554
2022-12-23-13-06-21-70.0_nopitch_quant_tempo_cut.csv,4.09
2023-01-30-09-31-55-154.0_nopitch_quant_tempo_cut.csv,4.073770491803279
2023-01-19-21-50-50-99.0_nopitch_quant_tempo_cut_nopitch.csv,2.914285714285714
2022-11-13-10-15-54-71.0_nopitch_quant_tempo_cut.csv,4.0
2022-11-24-17-10-30-84.0_nopitch_quant_tempo_cut.csv,3.7333333333333334
2022-11-23-16-55-13-77.0_nopitch_quant_tempo_cut.csv,4.628378378378378
2022-12-25-08-53-20-94.0_nopitch_quant_tempo_cut.csv,3.6641791044776117
2023-01-15-00-03-32-80.0_nopitch_quant_tempo_cut_nopitch.csv,3.712328767123288
2022-11-10-17-07-32-139.0_nopitch_quant_tempo_cut.csv,4.893719806763285
2023-02-16-16-00-58-71.0_nopitch_quant_tempo_cut.csv,1.7272727272727273
2022-11-20-11-41-55-122.0_nopitch_quant_tempo_cut.csv,4.846153846153846
2023-01-31-21-23-08-130.0_nopitch_quant_tempo_cut.csv,4.175824175824176
2023-01-02-19-32-16-71.0_nopitch_quant_tempo_cut.csv,4.05
2023-01-21-14-02-04-96.0_nopitch_quant_tempo_cut_nopitch.csv,4.5563139931740615
2022-12-26-02-44-20-139.0_nopitch_quant_tempo_cut.csv,4.346153846153846
2023-02-04-12-06-37-98.0_nopitch_quant_tempo_cut.csv,4.794520547945205
2023-02-09-01-39-07-97.0_nopitch_quant_tempo_cut.csv,3.6036036036036037
2022-12-25-04-03-49-106.0_nopitch_quant_tempo_cut.csv,0.9230769230769231
2022-12-05-02-08-13-140.0_nopitch_quant_tempo_cut.csv,4.08130081300813
2023-01-03-22-11-10-144.0_nopitch_quant_tempo_cut.csv,3.9363636363636365
2022-11-23-00-48-03-69.0_nopitch_quant_tempo_cut.csv,4.8881578947368425
2022-11-15-18-44-08-149.0_nopitch_quant_tempo_cut.csv,3.480392156862745
